time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1562205000,28990,28990,28940,28951,19,7.85,28915.574784,29.777848289705013
1562205300,28928,28946,28928,28935,6,8.1,29049,29.2937162690118
1562205600,28951,28978,28950,28950,7,8.35,29036.9,30.272736535510955
1562205900,28945,28980,28945,28980,3,8.45,29026.010000000002,30.610398211545885
1562206200,28980,28995,28980,28986,5,8.65,29016.209000000003,29.495369767864037
1562206500,28990,29040,28972,29040,17,9.45,28928,32.24570049873089
1562206800,29035,29035,29030,29030,3,9.3,28939.2,30.656721891678682
1562207100,29006,29009,28988,28996,9,9.7,28949.28,31.46695604227306
1562207400,29003,29003,28967,28967,6,9.8,28958.352,31.79074489639641
1562208000,28985,28985,28960,28960,6,10.05,29040,31.305691689510954
1562208300,28952,28952,28918,28944,19,10.95,29032,32.06957085454589
1562208600,28932,28932,28900,28900,7,11.25,29018.32,32.92174436493546
1562208900,28921,28928,28911,28911,12,11.6,29001.7552,32.5701911960115
1562209200,28908,28911,28891,28910,14,11.35,28987.509471999998,31.672320396296392
1562209500,28910,28917,28902,28910,6,10.5,28972.067956479998,30.481440367989507
1562209800,28913,28926,28913,28913,6,10.55,28959.097083443197,29.447051770275973
1562210100,28908,28908,28851,28851,10,10.2,28948.201550092286,31.772262358113405
1562210400,28840,28866,28836,28860,15,10.4,28930.705271075676,31.645672189676734
1562210700,28869,28869,28848,28848,5,9.8,28911.76421686054,30.88526703327125
1562211000,28863,28863,28863,28863,1,8.8,28896.611373488435,29.750605102323306
1562211600,28870,28870,28870,28870,2,7.95,28884.48909879075,28.125561880728785
1562211900,28865,28865,28865,28865,1,7.7,28874.7912790326,26.4737360321053
1562212500,28875,28876,28875,28876,4,7.55,28836,25.368469172669204
1562216400,28875,28875,28860,28863,4,7.6,28840,24.699292803192833
1562216700,28879,28882,28873,28873,3,7.5,28843.6,24.292200460107633
1562217000,28860,28862,28860,28862,3,6.8,28848.208,23.48561471295709
1562217300,28878,28884,28878,28884,2,6.75,28852.263039999998,23.379499376317302
1562217600,28890,28904,28888,28904,6,6.6,28856.706214399997,23.13810656372321
1562217900,28892,28905,28892,28905,3,6.45,28864.273220095998,22.413956094885837
1562218200,28920,28925,28920,28925,5,6.4,28871.60404047872,22.241530659536846
1562218500,28928,28928,28910,28910,4,5.65,28882.283232382975,21.938564183855643
1562218800,28909,28909,28907,28907,3,5.45,28891.42658590638,20.585809599294524
1562219100,28920,28920,28904,28904,3,5,28898.741268725105,20.258251770773487
1562219400,28905,28905,28905,28905,1,4.35,28904,18.88266235857538
